param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,amenity_rel_restaurant,amenity_rel_pub,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_atm,amenity_rel_post_office,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_clinic,shop_rel_gift,shop_rel_books,amenity_rel_cafe,shop_rel_electronics,shop_rel_shoes,amenity_rel_bureau_de_change,amenity_rel_fast_food,shop_rel_laundry,shop_rel_convenience,shop_rel_greengrocer,shop_rel_tobacco,amenity_rel_dentist,amenity_rel_language_school,shop_rel_hardware,shop_rel_supermarket,amenity_rel_veterinary,shop_rel_beauty,shop_rel_clothes,shop_rel_telecommunication,shop_rel_vacant,amenity_rel_events_venue,amenity_rel_hospital,amenity_rel_university,amenity_rel_library,amenity_rel_charging_station,amenity_rel_doctors,amenity_rel_theatre,amenity_rel_post_box,shop_rel_newsagent,shop_rel_deli,shop_rel_jewelry,shop_rel_butcher,shop_rel_lottery,shop_rel_computer,shop_rel_bag,shop_rel_optician,shop_rel_fashion_accessories,shop_rel_chocolate,shop_rel_sports,shop_rel_watches,shop_rel_mobile_phone_accessories,amenity_rel_car_rental,amenity_rel_college,shop_rel_kiosk,shop_rel_ticket,amenity_rel_taxi,shop_rel_bicycle,shop_rel_haberdashery,shop_rel_confectionery,shop_rel_mall,shop_rel_travel_agency,shop_rel_outdoor,shop_rel_car,shop_rel_garden_centre,shop_rel_variety_store,shop_rel_furniture,shop_rel_car_repair,shop_rel_seafood,shop_rel_florist,shop_rel_interior_decoration,shop_rel_pastry,shop_rel_herbalist,shop_rel_department_store,shop_rel_cosmetics,shop_rel_appliance,shop_rel_stationery,amenity_rel_cinema,shop_rel_medical_supply,shop_rel_dry_cleaning,shop_rel_printer_ink,shop_rel_mobile_phone,shop_rel_frozen_food,amenity_rel_fountain,shop_rel_doityourself,shop_rel_storage_rental,shop_rel_toys,shop_rel_curtain,shop_rel_bed,shop_rel_tea,shop_rel_pet,shop_rel_perfumery,shop_rel_yes,shop_rel_wholesale,shop_rel_pet_grooming,amenity_rel_biergarten,shop_rel_collector,shop_rel_trade,amenity_rel_parcel_locker,shop_rel_nuts,shop_rel_houseware,shop_rel_fabric,shop_rel_glaziery,shop_rel_kitchen,shop_rel_fishing,shop_rel_coffee,shop_rel_video_games,shop_rel_doors,shop_rel_locksmith,shop_rel_paint,shop_rel_household_linen,shop_rel_copyshop,amenity_rel_workshop,shop_rel_craft,shop_rel_carpet,shop_rel_party,amenity_rel_exhibition_centre,amenity_rel_conference_centre,shop_rel_second_hand,shop_rel_window_blind,shop_rel_motorcycle_repair,shop_rel_motorcycle,shop_rel_cannabis,shop_rel_cheese,shop_rel_hearing_aids,shop_rel_food,shop_rel_baby_goods,shop_rel_hairdresser_supply,shop_rel_sewing,shop_rel_photo,shop_rel_general,shop_rel_shoe_repair,shop_rel_fuel,shop_rel_money_lender,shop_rel_bookmaker,shop_rel_nutrition_supplements,amenity_rel_money_transfer,shop_rel_frame,shop_rel_car_parts,shop_rel_tyres,shop_rel_tattoo,amenity_rel_arts_centre,shop_rel_massage,shop_rel_chemist,shop_rel_alcohol,shop_rel_ice_cream,shop_rel_hairdresser;pet,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_windows,shop_rel_wine,amenity_rel_parking,shop_rel_tailor,shop_rel_estate_agent,shop_rel_beverages,shop_rel_shutters,shop_rel_optician;hearing_aids,shop_rel_doityourself;sewing,shop_rel_art,shop_rel_dairy,shop_rel_games,shop_rel_esoteric,shop_rel_video,shop_rel_religion,shop_rel_farm,amenity_rel_car_sharing,shop_rel_electrical,shop_rel_indian_food,shop_rel_leather,shop_rel_gas,shop_rel_hifi,amenity_rel_sop,shop_rel_grocery,amenity_rel_post_depot,amenity_rel_social_facility,shop_rel_e-cigarette,shop_rel_model,shop_rel_eggs,amenity_rel_marketplace,shop_rel_repair,shop_rel_radiotechnics,amenity_rel_car_wash,shop_rel_nails,shop_rel_charity,shop_rel_spices,amenity_rel_bicycle_repair_station,shop_rel_flooring,shop_rel_musical_instrument,shop_rel_lighting,shop_rel_music,shop_rel_gold_buyer,amenity_rel_ice_cream,shop_rel_outpost,shop_rel_pawnbroker,shop_rel_pottery,shop_rel_clothes;secondhand,shop_rel_wigs,shop_rel_agrarian,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,amenity_rel_place_of_worship,amenity_rel_music_venue,amenity_rel_studio,shop_rel_accessories,shop_rel_weapons,shop_rel_hairdesser,shop_rel_boutique,shop_rel_energy,amenity_rel_coworking_space,shop_rel_erotic,shop_rel_antiques,shop_rel_orthopaedics,amenity_rel_gambling,amenity_rel_casino,shop_rel_CCG,shop_rel_wedding,shop_rel_spy,shop_rel_signs,amenity_rel_driving_school,shop_rel_printing,shop_rel_variety,amenity_rel_prep_school,shop_rel_plant_shop,amenity_rel_bicycle_rental,shop_rel_fireplace,shop_rel_rental,shop_rel_camera,shop_rel_hair extensions,amenity_rel_retail,amenity_rel_student_accommodation
madrid_hdbscan_5_5,797,12,-3.6836163166666673,40.435023808333334,-3.68365505,40.43512175,1.911704369989964e-06,6277121.184832044,0.0005216026864437368,0.0008942741891316703,0.0005226880886872747,0.0002703152494715766,Yes,,,0.583,,,0.083,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,798,16,-3.68562192903744,40.43626395412075,-3.6856691870070195,40.4361856,1.3557876969525595e-06,11801257.701307978,0.0005445401946454461,0.0011382407661897503,0.0005826064188531222,0.0001697138993545776,Yes,,,0.375,,0.062,,0.125,0.062,,,0.062,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,799,58,-3.6738539514625583,40.43312978305334,-3.6737311999999998,40.43325437090101,1.224993119999515e-05,4734720.469289081,0.001060061658923658,0.002103357320186892,0.0007924561429252117,0.0008058644676008655,Yes,0.017,0.017,0.172,0.052,0.017,0.034,0.069,,,,0.121,,,,0.034,,,,0.052,0.017,0.052,0.017,,,,,0.069,,,,,,,0.017,,,,0.017,,,,,0.017,,,0.017,,0.034,,,,,,,,,,,,,,,,,0.017,,0.034,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,800,7,-3.696642650621608,40.39686751103432,-3.6966314,40.3968759,7.659153838213789e-07,9139390.783711543,0.00037202091255696156,0.000725914026076582,0.00018819038020709346,0.00039389712780398743,Yes,0.143,,0.286,,0.143,0.143,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,801,14,-3.691898364285714,40.43376933571428,-3.69209415,40.43380735,1.0969998199970585e-06,12762080.489710145,0.0003746038539651233,0.0008566450371614578,0.0003525981942405196,0.00022510552321335707,Yes,,,0.357,,,,0.143,,,,0.071,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,0.071,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,802,16,-3.6919681125,40.431314375,-3.69208825,40.431237249999995,2.7170052000072953e-06,5888836.723594434,0.0007092502651738157,0.0014646925439448543,0.00040218904584007263,0.0006864704158778706,Yes,,,0.062,0.062,,0.062,0.062,,,,,0.062,,,,,,0.062,0.062,,,,,,,,,,0.062,0.062,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,803,7,-3.687213514285714,40.43700414285714,-3.6871822,40.4369859,1.4888544000109035e-07,47016014.460169755,0.00016828048286953665,0.00027269660385703757,0.0001568484202622749,9.157593035579142e-05,No,,,0.714,,,0.143,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,804,8,-3.6865767500000004,40.437599925,-3.68654455,40.43763825,3.405505000000908e-07,23491376.462515447,0.00019656477814203137,0.0004463589565899341,0.0001254486448711326,0.0002070304672624751,No,,,0.5,0.25,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,805,21,-3.690092338095237,40.390458119047615,-3.6902104,40.3903974,3.182597360000642e-06,6598384.157522133,0.0007973681939928301,0.0016120904926768408,0.000883918279715631,0.0003053938793463559,Yes,0.048,,0.19,0.048,,0.048,,,,,,,,,,,0.048,,0.143,,,,,,0.048,0.048,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.048,,,,,,,,,,,,0.048,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,806,12,-3.696585483333333,40.39535204166666,-3.69652205,40.395464700000005,1.1505599999966601e-06,10429703.796442457,0.0003845530273004194,0.0008811709711169623,0.0002988683540550361,0.00031559898726630706,Yes,0.083,0.083,,,,0.083,0.083,,0.083,,,,,,,,,,,,,0.167,,0.083,,0.083,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,807,13,-3.675158115384615,40.43506784615385,-3.6751816,40.4350708,1.526295870004384e-06,8517352.53661052,0.000354479393444247,0.0009828440235740597,0.00033269087949893306,0.0002658328555706786,Yes,,0.077,0.154,,,0.077,0.077,0.077,,,,,,,0.077,,,,0.077,,,,,,,,,,,,,,,,,,,,,0.077,,,,0.077,,,,0.077,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,808,7,-3.7144457679304552,40.409381207198116,-3.7144026,40.4093218,5.307642862011297e-07,13188528.65949499,0.00025698818611934025,0.0005902128604019397,0.00018282390206526627,0.00025677737017797624,Yes,,,,,,,,,,,,,,0.143,0.143,,,,,,0.143,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,809,16,-3.6768746223384623,40.43668847006259,-3.6769181,40.436680337602844,2.0740695490484894e-06,7714302.544647184,0.0006059211984477587,0.0010290547454208684,0.0003709300361236732,0.00053537737087739,Yes,,,0.188,,,0.062,0.062,,,,0.188,,,,,,,,,,,,,0.062,,,,,0.062,,,,,0.062,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,810,5,-3.69966216,40.39839092,-3.6995507,40.3982821,3.377580900005525e-07,14803494.41812577,0.00028369314296638066,0.0004540706641042737,0.00021771314705360618,0.00021196167012023191,Yes,0.2,0.2,0.2,,,0.2,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,811,26,-3.673193743507651,40.41667132118914,-3.6732162500000003,40.41664095,3.0764180084492785e-06,8451387.27201306,0.0005918850395782408,0.0014286278508665608,0.0005861224881818412,0.0003339509547320024,Yes,,0.038,0.077,,,,0.038,,,,,,,,0.038,,0.038,,0.038,,,0.077,,0.038,,,0.038,,,0.038,,,,,,,,,,,,,,0.038,0.038,,,0.038,,,,,,,,,,,,,,,0.038,,,,,,0.077,0.038,,,,,,,,0.038,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,812,14,-3.67413609151134,40.41557942922369,-3.674196540579387,40.41558171056022,1.2759454209306888e-06,10972256.156370893,0.0004946298382794078,0.0008644055412973566,0.0003811740865572864,0.00036443892199620776,Yes,,,0.071,0.071,,0.071,,,,,0.143,,,,,,,,,,0.071,0.071,,,,,,,0.071,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,813,8,-3.6777286875,40.41605305,-3.6777395000000004,40.4160856,1.998347400003118e-07,40033079.333390765,0.00020131428854320657,0.00045900123655612636,9.98233243974171e-05,0.00021138767702903963,Yes,,,0.25,,,,,,,,,,,,0.25,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,814,12,-3.676431308333333,40.41605404166667,-3.676434,40.4159751,1.165838049997453e-06,10293024.833102861,0.00042192882490084453,0.0007272189320560076,0.0002839403765415193,0.0003631254660545155,Yes,,0.167,,,,,,,,,,,,,0.083,,,,,,0.083,0.167,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,0.083,,,,,,,,,,,0.083,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,815,15,-3.6766048133333338,40.438402746666654,-3.6764495,40.4383918,2.1810087200088234e-06,6877551.594538933,0.0006342327728022213,0.0011867660119053147,0.0006315116835728274,0.00034605035253435255,Yes,,0.133,0.067,,,0.067,,,0.067,,,,,,0.067,,0.067,,0.067,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,816,6,-3.6741896166666668,40.43791036666667,-3.6742019,40.437929100000005,1.933142000004427e-07,31037554.406175334,0.00019912091293238876,0.0002932502993238104,0.00013666147246225077,0.00016538120274855328,Yes,,,,,,0.167,,,,,0.333,,,,,,,,,,0.167,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,817,51,-3.691863681521229,40.465729178005546,-3.6916022,40.4656405,6.866958839976229e-06,7426868.456397584,0.0010050873667997945,0.002375171786542422,0.0010467709239396275,0.00042253516913795004,Yes,,0.02,0.216,0.02,,0.02,0.059,,,,,0.039,,,0.078,,0.02,,0.098,,0.02,,,0.02,,,,0.02,,0.039,,,,,,,,0.02,,0.02,,,,,0.039,,,0.02,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,0.039,,,,,,,0.02,,0.02,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,818,17,-3.701355189148539,40.3987391691257,-3.7012577,40.3987542,1.6826955091630226e-06,10102837.92131581,0.00044279416727279565,0.0010262439960020545,0.0003811559066208543,0.00032571046835773665,Yes,,0.059,0.294,0.059,,0.059,0.176,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,819,29,-3.6997434531914766,40.400116335336115,-3.6999881,40.4000225,3.2949223999883117e-06,8801421.241393385,0.0006887500405538006,0.0014021965510806898,0.0006168074023589387,0.0004505602243256302,Yes,0.069,0.103,0.034,0.103,,0.069,,,,,,,,,0.103,,,,,,,0.103,,0.034,,,,,0.034,,,,,,,,,,,0.034,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,0.034,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,820,8,-3.698840583013295,40.45786694885406,-3.6988700999999997,40.4579235,2.682559156444421e-07,29822268.712252904,0.00021605169678141868,0.0003926041872164381,0.00014687910877665531,0.00018506923883936167,Yes,,0.125,,0.125,,0.125,,0.125,,,,,,,0.125,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,821,9,-3.6756623222222222,40.41944237777778,-3.6758085,40.4194602,7.481669999997173e-07,12029399.853245867,0.0006093775765277099,0.0009875901342201098,0.0006492173232743171,0.00013219562757733596,Yes,,,0.444,,,0.111,,,,,,,,,,,,,,,,,,0.111,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,822,26,-3.6913269615384623,40.392452388461535,-3.6912297,40.392339899999996,5.509622999997514e-06,4719016.164992003,0.0008560735654202901,0.001950200344755078,0.0008578091351617315,0.00043789098601802935,Yes,0.038,0.077,0.346,0.038,,0.115,,,,,,,,,,,,,0.038,,,0.038,,,,,0.038,0.038,0.038,0.038,,,,,,,,,,,,0.038,,0.038,,,,,0.038,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,823,20,-3.673841630000001,40.41807561,-3.6737788,40.41801195,6.508567000040896e-07,30728730.30249874,0.0004041112884883952,0.001132550709238893,0.00045917355117648483,0.00013391981892270973,Yes,,0.05,0.3,0.05,,0.05,0.05,,,,,,,,0.05,,,,0.1,,,,0.05,,,,,,,,,,,,,,,0.05,,0.05,,0.1,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,824,10,-3.70159778,40.46021940000001,-3.7016957,40.4601301,8.557395000062902e-07,11685799.241388874,0.0003760043867875521,0.000795143877799607,0.0003751680738015817,0.00020601118416325821,Yes,,,,,,0.1,,,0.1,,,,,,,,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,825,9,-3.6753453222222223,40.42237965555555,-3.6752872,40.4223477,3.574462399993445e-07,25178611.474599663,0.0002446377668870461,0.000529786162541729,0.00024054354550470075,0.0001437026104377545,Yes,,0.222,0.333,,,,,,,,0.111,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,826,9,-3.6759146444444446,40.421366111111105,-3.6758292,40.4213491,3.6187702000082776e-07,24870327.494073577,0.0002415177696959469,0.0004428828148099863,0.00024352290839583704,0.0001261648872131608,Yes,0.111,,,,,0.111,0.222,,,,,,,0.111,,,,,,,,,,,,,0.111,,,,,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
