param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_school,amenity_rel_restaurant,shop_rel_convenience,shop_rel_hairdresser,shop_rel_bakery,amenity_rel_community_centre,amenity_rel_bank,amenity_rel_library,amenity_rel_bar,amenity_rel_pharmacy,amenity_rel_atm,amenity_rel_pub,amenity_rel_cafe,amenity_rel_clinic,shop_rel_butcher,shop_rel_funeral_directors,amenity_rel_post_office,amenity_rel_taxi,amenity_rel_veterinary,amenity_rel_arts_centre,amenity_rel_post_box,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_car_repair,shop_rel_outdoor,shop_rel_wholesale,amenity_rel_vehicle_inspection,shop_rel_seafood,shop_rel_supermarket,amenity_rel_doctors,shop_rel_department_store,shop_rel_car,shop_rel_shoes,shop_rel_firearm_shop,shop_rel_mall,shop_rel_tyres,amenity_rel_fast_food,amenity_rel_cinema,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_hardware,shop_rel_furniture,shop_rel_clothes,shop_rel_motorcycle,shop_rel_doityourself,shop_rel_sports,shop_rel_car_parts,shop_rel_variety_store,shop_rel_lighting,shop_rel_copyshop,shop_rel_beverages,shop_rel_yes,shop_rel_toys,shop_rel_signs,shop_rel_watches,shop_rel_garden_centre,shop_rel_florist,shop_rel_pet,shop_rel_laundry,shop_rel_interior_decoration,shop_rel_stationery,amenity_rel_dentist,shop_rel_electronics,shop_rel_optician,shop_rel_kitchen,shop_rel_gift,shop_rel_computer,shop_rel_beauty,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_jewelry,shop_rel_cosmetics,shop_rel_hairdresser_supply,shop_rel_fashion_accessories,shop_rel_video_games,shop_rel_dry_cleaning,shop_rel_lottery,shop_rel_mobile_phone_accessories,shop_rel_tobacco,amenity_rel_language_school,shop_rel_window_blind,shop_rel_ticket,amenity_rel_biergarten,shop_rel_games,shop_rel_bicycle,shop_rel_deli,amenity_rel_theatre,shop_rel_travel_agency,shop_rel_herbalist,shop_rel_vacant,amenity_rel_college,amenity_rel_university,shop_rel_car_repair;car,shop_rel_chemist,amenity_rel_police,amenity_rel_studio,amenity_rel_car_sharing,shop_rel_trade,shop_rel_paint,shop_rel_fabric,shop_rel_books,shop_rel_massage,shop_rel_storage_rental,shop_rel_general,shop_rel_photo,shop_rel_tattoo,shop_rel_gas,shop_rel_builder,shop_rel_shoe_repair,shop_rel_cannabis,shop_rel_coffee,shop_rel_repair,shop_rel_musical_instrument,shop_rel_sewing,shop_rel_antiques,amenity_rel_parcel_locker,shop_rel_doors,shop_rel_perfumery,amenity_rel_gym,shop_rel_medical_supply,shop_rel_pastry,shop_rel_tailor,amenity_rel_events_venue,shop_rel_curtain,shop_rel_bag,shop_rel_hearing_aids,shop_rel_beer,shop_rel_frame,shop_rel_art,shop_rel_wine,shop_rel_brewing_supplies,shop_rel_tea,shop_rel_pawnbroker,shop_rel_second_hand,shop_rel_weapons,shop_rel_craft,shop_rel_bed,shop_rel_appliance,shop_rel_nutrition_supplements,shop_rel_pottery,amenity_rel_payment_centre,shop_rel_newsagent,amenity_rel_place_of_worship,shop_rel_kiosk,shop_rel_pet_grooming,shop_rel_locksmith,amenity_rel_marketplace,shop_rel_estate_agent,shop_rel_boutique,shop_rel_party,shop_rel_electrical,amenity_rel_bureau_de_change,shop_rel_houseware,shop_rel_carpet,amenity_rel_money_transfer,shop_rel_nuts,shop_rel_electronic_parts,shop_rel_video,shop_rel_health_food,shop_rel_hifi,shop_rel_erotic,shop_rel_music,shop_rel_collector,shop_rel_beauty;travel_agency,shop_rel_clock,shop_rel_rental,shop_rel_charity,shop_rel_baby_goods,shop_rel_grocery,shop_rel_bathroom_furnishing,shop_rel_chocolate,shop_rel_dairy,amenity_rel_payment_terminal
Zaragoza_hdbscan_5_5,246,11,-0.8782134363636364,41.64515474545455,-0.8782084,41.6451902,2.4750206000028854e-07,44444074.52603496,0.00017877882643074934,0.00037243126483632995,0.00011469479874651824,0.00017839259240458322,Yes,0.091,,,0.091,0.091,,0.091,,,,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,247,7,-0.88196922229489,41.65158774276473,-0.881975,41.6516202,5.260050074134143e-07,13307858.102762016,0.00031267755981069853,0.0004727857218849655,0.00022403667068029987,0.00027509927011165554,Yes,,,,,,,,,,0.143,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,0.143,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,248,16,-0.8835135999999999,41.65201618125,-0.8835187,41.65199215,2.9642519999741715e-07,53976517.516524956,0.0001703879557354533,0.000353601617785003,0.0001522575819130227,0.0001230347573791062,Yes,,0.125,,0.062,,,,,,,,,0.188,,,,,,,,,0.062,,,,,,,,,,,,,,,0.062,,,,,,0.125,,,,,,,,,,,,,,0.062,,,,,,,,,,,0.062,,0.062,,,,0.062,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,249,94,-0.8841198978723404,41.650731018085104,-0.8841826500000001,41.6507109,5.2105052000053835e-06,18040477.14987462,0.0007129492127002814,0.0014266733113629494,0.0006741439212743926,0.0003874953877451654,Yes,,0.16,,0.021,0.011,,0.021,,0.021,0.021,0.011,0.085,0.053,,,,0.011,,,,,0.011,,,,,,0.011,,,,,,,0.011,,0.032,0.021,,,,,0.117,,,,,,,,,,,,,,,,,,,0.011,0.011,0.032,,0.011,,0.021,0.011,0.011,0.021,0.011,,0.011,0.021,,,,0.011,0.011,,,,,,,,,,0.085,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,250,11,-0.8845308090909092,41.65424881818181,-0.8844901,41.6542908,2.738017099989308e-07,40175059.53502976,0.0002014614537347095,0.0003224500023976108,0.0001318843326179594,0.00017614128016462717,Yes,,,,,,,,,,,,0.091,0.091,,,,,,,,,,,,,,,,0.182,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,0.091,,,,,,,0.091,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,251,5,-0.8831610400000001,41.655396460000006,-0.8831,41.6554167,7.405964999874325e-08,67513146.49859738,0.00013782028851705284,0.00027579017603776465,0.00014628370517594033,6.11535967858891e-05,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,252,15,-0.8837681333333335,41.65507463333333,-0.8838164,41.6550386,2.188144800000065e-07,68551222.02150221,0.00019018787321910784,0.0003585420554951111,0.0001242143505754783,0.00017053409303995724,Yes,,,,,0.067,,,,0.067,,,,0.067,,,,,,,,,0.067,,,,,,,,,,,0.2,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,253,5,-0.8842015999999999,41.653214160000005,-0.8842052,41.6532028,2.1039599999875172e-08,237647103.55851182,7.631163169887746e-05,0.00014034640572242895,3.13041211344468e-05,8.309104885576295e-05,Yes,,,,,,,,,,,,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,254,6,-0.8837020666666667,41.65368853333333,-0.8837448999999999,41.6536788,1.7187049999789764e-07,34910004.91691939,0.00023703257541346232,0.0003480122491441167,0.00023664513282315393,9.92580083518891e-05,Yes,,0.167,,0.167,,,0.167,,,,,0.167,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,255,19,-0.8897285766277487,41.647516152655086,-0.8897746999999999,41.647575450000005,9.90061847794005e-07,19190720.299276892,0.0003293677823067351,0.0008940786075979624,0.00035003433300999777,0.00018508532695032067,Yes,,,,0.053,,,,0.053,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,256,10,-0.8895294899999999,41.645285109999996,-0.8895313499999999,41.6452994,2.790865800024116e-07,35831174.683904864,0.00019912795359845146,0.0004543385347974165,0.0002145020906658081,0.00011371945699851492,Yes,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.1,0.1,0.1,,,,,,,,,,,,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,257,21,-0.8907866095238096,41.64670735238095,-0.8907669,41.6467037,4.382575200009696e-07,47917032.889597744,0.00025639996530269285,0.0005283214452425463,0.00025396842868048876,0.0001401150942520049,Yes,,,,,,,,,0.238,,,,0.048,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,0.048,,0.048,,,0.048,,,,,,,,,,,,0.048,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,258,16,-0.874029,41.651400575,-0.8738751,41.6513927,7.1042420000274e-07,22521755.311739508,0.00038450139900006247,0.0007096276915573889,0.0003686113078162509,0.00018165243082618544,Yes,,0.062,0.062,0.062,,,0.062,,0.062,0.125,,0.062,0.062,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,0.062,,0.062,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,259,29,-0.892565379310345,41.64543033793104,-0.8925242,41.645451,1.3459064399946471e-06,21546817.177065693,0.0003818830956204099,0.0008734400489444039,0.00037137497211950187,0.00022504569561142406,Yes,,0.069,0.034,,,,,,0.034,0.069,,0.034,0.103,,0.138,,,,,,,,,,,,,0.069,0.034,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,0.034,,,,,0.034,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,0.034,,,,,,,,,,,,0.069,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,260,17,-0.8846726411764705,41.641234335294115,-0.8845502,41.641175,1.339383760002705e-06,12692404.154553633,0.00037316064216958014,0.0011181514400767755,0.00037759219997368957,0.0002532440277239548,Yes,,,,,,,,,0.059,,,0.059,,,,,,,,,,,,0.059,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,0.059,,,,,0.059,,,0.059,,0.059,,,,,,0.118,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,261,10,-0.8857361599999999,41.64225306,-0.88577095,41.642216250000004,2.702877299985863e-07,36997609.91759524,0.00021755955246849156,0.0003867913716726321,0.0001747085928052816,0.00016668969494220827,Yes,,,,,0.1,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.1,,0.1,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,262,16,-0.8916635375,41.644923025,-0.8916297,41.6449785,5.681044799995554e-07,28163833.52585518,0.00027764149910735643,0.0005073148031857633,0.00021826567204613365,0.00021391366395057088,Yes,,,0.062,,,,0.125,,,,,0.062,0.062,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,0.312,,,,,,,,,,,,,,0.062,,,,0.062,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,263,21,-0.8770825168904021,41.65273000302343,-0.8770443,41.6527356,1.1057863200006414e-06,18991010.84917366,0.0003613454889211395,0.0007162505516427074,0.000254796852696725,0.00029337305269155125,Yes,,0.048,,,,,,0.048,,0.048,,0.095,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,264,13,-0.8850083384615384,41.64925473846154,-0.8850272,41.6492106,1.9745802000017752e-07,65836778.87577477,0.00019391872854968755,0.00034179675229988407,0.00017635234197684098,0.00012011578733427457,Yes,,,,0.077,,,,0.077,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,0.077,,,,0.077,,,,,,,,,,,,,,,,,,,,0.077,,0.077,,,,,,,,,,,0.077,,,,0.077,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,265,20,-0.8856207549999999,41.648860215,-0.88568665,41.64883795,6.544414500017003e-07,30560411.477524903,0.0002803620468998308,0.0005281506804408302,0.00024367174738776064,0.00018448328725133021,Yes,,0.1,,0.05,,,,,,0.05,,,0.05,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,0.05,,,,,,,,,,,,,,,,,,,0.05,0.1,,0.1,,,,,,,,0.05,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,266,11,-0.8792703090909092,41.655894745454546,-0.879266,41.6559552,5.097898299992718e-07,21577519.50449014,0.0002852490924346542,0.000594483809981624,0.00025924725808857774,0.00018093031990577176,Yes,,0.091,0.091,,0.182,,,,0.091,0.091,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,267,31,-0.8960477580645159,41.644716241935484,-0.8960635,41.6446811,2.1615312000063448e-06,14341685.190530216,0.0005129295009718847,0.0012580232194267015,0.0005291854658564217,0.0002703003488045356,Yes,,0.032,0.032,0.032,,,,,,0.032,,0.065,0.161,,,,,,,,,0.032,,,,,,,,,,,,,,,0.032,,,,,,0.032,,,,,,,,,,,,,,,,,,0.032,,,0.032,,0.065,,0.065,0.032,0.032,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,0.097,,,,,,,,,,,0.032,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,268,15,-0.8976560266666667,41.645535033333324,-0.8976673,41.6455019,3.7322574000083043e-07,40190154.08735374,0.0002152803951134893,0.0004035241700671337,0.00013026470725242465,0.0002067524499377534,Yes,,,,,,,,,,,,,0.067,,0.067,,,,,,,,,,,,,0.133,,,,,,,,,0.067,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,0.067,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,269,71,-0.8903760098591549,41.64609006760563,-0.8902975,41.646133,2.8834383600018415e-06,24623380.53932065,0.0006231729827870419,0.001239048008492692,0.0005842172707822522,0.00036032895407916727,Yes,0.014,0.07,,0.042,0.014,,0.014,,0.014,0.014,,0.028,0.127,,,,,,,0.028,,,,,,,,,,,,,0.028,,,,0.028,,,,0.014,0.042,0.113,,,,,,,0.014,,,0.014,,,,,,,,,,,0.014,,0.014,0.014,0.056,0.014,,,0.014,,,,,0.014,,,,,,,,,,,0.014,,,,,,0.014,,,,,,0.014,0.014,,,,,,,,,,,,,,,,,,,,0.014,,,,,0.014,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,0.014,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,270,6,-0.8884491833333333,41.64506075,-0.8884482,41.645056100000005,1.0815405999981754e-07,55476419.47061555,0.00015466504369557316,0.0002991892646985805,0.00016337642033724544,7.555110301416054e-05,Yes,,0.167,,,,,,,,,,,,0.167,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,271,20,-0.8747201849999999,41.649762755,-0.8747066,41.6497187,4.523234800017836e-07,44216143.72068666,0.00023254266767925398,0.000486795852743874,0.00017056701109827415,0.00019908228317751646,Yes,,0.7,,0.05,,,,,0.05,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,272,11,-0.8754965636363636,41.649706390909095,-0.8754457,41.6496957,2.803382400017181e-07,39238314.40167629,0.00022351062257143893,0.0004173506096828568,0.00014356078391290517,0.0001916126844093431,Yes,,0.455,,,,,,,,,,,0.273,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,273,14,-0.8800595785714288,41.65526082142856,-0.8800582,41.65526345,5.562875199987782e-07,25166841.78000389,0.0002876490911898983,0.0006295339054034358,0.00015286061895247515,0.0002791867121751296,Yes,,,,,,,,,0.071,,,,,0.071,,,,,,,,,,,,,,,0.071,,,,,,,,0.071,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,0.214,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,274,8,-0.8892613125000001,41.645870099999996,-0.88931065,41.64585755,1.269000000010321e-07,63041765.16891202,0.00017777967154841175,0.0003704444089964261,0.00018432710352453836,7.923900554653673e-05,Yes,0.125,,,0.25,,,0.125,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,275,7,-0.8884612142857142,41.646188071428575,-0.8884817,41.6461775,6.062140000150273e-08,115470774.34415038,0.00012276714524872895,0.0002165590672145534,0.0001335791731902995,4.9202604877037456e-05,Yes,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,276,29,-0.8811826172413795,41.65447090689655,-0.8811395,41.6544703,7.753139999996493e-07,37404200.10474868,0.00032468081437379316,0.0005749066385975488,0.0003222566487037429,0.00016860779000092224,Yes,,0.034,0.034,0.034,0.034,,,,0.034,0.034,0.034,,0.103,,,,,,,,,0.034,,,,,,,,,,,0.034,,,,,,,,,,0.138,,,,,,,0.034,,,0.034,,,,0.034,,,,,,0.034,0.034,,0.034,,,,,0.103,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,277,27,-0.8817074074074076,41.653415825925926,-0.8817459,41.6534319,1.2164145999956735e-06,22196379.42531768,0.0003536479845442713,0.0007539658716022368,0.0002756626291870418,0.0002830943064859437,Yes,,,,,,,,,,0.037,0.037,,,,,,,,,,,,,,,,,,,,,,0.037,,,,0.148,,,,,,0.148,,,,,,,,,,,,,,,,,,,,0.037,0.037,,,,,,0.037,0.037,,,0.037,,,0.037,,0.037,,,,,,,0.037,,,,0.111,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,0.037,,,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,278,9,-0.8945361666666667,41.64482752222222,-0.8945449,41.6448138,2.7535983999908986e-07,32684504.755776104,0.00017324971756518508,0.0003472668209590342,0.00015683559686641095,0.00013052086063806975,Yes,0.222,0.111,,0.222,,,,,,,,0.222,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,279,21,-0.8934611190476192,41.64456693809524,-0.8933577,41.6445143,8.219118800007975e-07,25550184.28493773,0.00036212624899240845,0.0006652914953003337,0.00033070410543486567,0.00020377281812323592,Yes,0.095,0.143,,,,,,,,,,0.048,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,0.048,,,,,,0.048,,,,,,0.048,0.048,,,,,,,,,,,,,,0.048,,,,,,0.048,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,280,10,-0.88814025,41.64174587,-0.88817905,41.641747,2.2848745000182312e-07,43766079.930955544,0.00019378443521038258,0.0003552652915803093,0.00015038069856201906,0.00014654945274571488,Yes,,,,0.1,0.1,,,,0.1,0.1,,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,281,5,-0.8917752200000001,41.64322028,-0.8918023,41.6431893,3.414015000045765e-08,146455126.87943593,8.680534689931168e-05,0.00014299543629231609,6.611255251462172e-05,6.795187708949458e-05,Yes,,0.2,,0.2,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,282,11,-0.8785595507149728,41.654695130893984,-0.8786052,41.6547177,2.026283558583822e-07,54286577.77635004,0.00016032298981220796,0.00036952234160330343,0.00014164516153877902,0.00011851668136491363,Yes,,0.091,,,,,,,,,,0.273,0.091,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,0.091,0.091,,,,,,,,,,
