param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_kiosk,shop_rel_furniture,shop_rel_hairdresser,shop_rel_sports,shop_rel_mall,amenity_rel_restaurant,amenity_rel_fast_food,amenity_rel_bar,amenity_rel_cinema,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_taxi,amenity_rel_cafe,amenity_rel_clinic,amenity_rel_school,min_dist_to_other_cluster,shop_rel_beauty,shop_rel_clothes,shop_rel_vacant,shop_rel_supermarket,shop_rel_wigs,shop_rel_deli,shop_rel_antiques,amenity_rel_doctors,amenity_rel_pub,shop_rel_bakery,shop_rel_convenience,shop_rel_art,shop_rel_lottery,shop_rel_watches,shop_rel_food,shop_rel_estate_agent,shop_rel_pottery,shop_rel_music,shop_rel_books,shop_rel_shoe_repair,shop_rel_electronics,shop_rel_massage,shop_rel_greengrocer,shop_rel_pet,shop_rel_variety_store,shop_rel_tobacco,shop_rel_photo,shop_rel_jewelry,shop_rel_hardware,shop_rel_mobile_phone,shop_rel_copyshop,amenity_rel_theatre,amenity_rel_community_centre,amenity_rel_dentist,shop_rel_toys,shop_rel_optician,shop_rel_cosmetics,shop_rel_butcher,shop_rel_travel_agency,shop_rel_interior_decoration,shop_rel_perfumery,shop_rel_tailor,shop_rel_fabric,shop_rel_herbalist,shop_rel_electrical,shop_rel_spices,shop_rel_confectionery,shop_rel_gift,shop_rel_sewing,shop_rel_computer,shop_rel_tea,shop_rel_tattoo,shop_rel_car_repair,shop_rel_kitchen,shop_rel_shoes,amenity_rel_atm,amenity_rel_post_office,amenity_rel_post_box,amenity_rel_parking,shop_rel_stationery,shop_rel_florist,shop_rel_pastry,amenity_rel_veterinary,shop_rel_health_food,shop_rel_windows,shop_rel_wine,shop_rel_alcohol,shop_rel_dairy,shop_rel_wedding,amenity_rel_bureau_de_change,shop_rel_charity,shop_rel_cheese,shop_rel_cannabis,amenity_rel_arts_centre,amenity_rel_language_school,shop_rel_pet_grooming,shop_rel_medical_supply,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_laundry,shop_rel_paint,shop_rel_car,shop_rel_hairdesser,amenity_rel_events_venue,amenity_rel_university,shop_rel_chocolate,shop_rel_bag,amenity_rel_marketplace,shop_rel_frozen_food,shop_rel_newsagent,shop_rel_dry_cleaning,shop_rel_nails,shop_rel_general,shop_rel_carpet,amenity_rel_music_venue,amenity_rel_money_transfer,shop_rel_bicycle,shop_rel_doityourself,amenity_rel_library,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_bookmaker,shop_rel_chemist,shop_rel_bed,shop_rel_motorcycle,shop_rel_coffee,shop_rel_ice_cream,shop_rel_hifi,shop_rel_printing,shop_rel_telecommunication,shop_rel_houseware,shop_rel_religion,shop_rel_outdoor,shop_rel_hearing_aids,shop_rel_hairdresser_supply,shop_rel_household_linen,shop_rel_orthopaedics,shop_rel_locksmith,shop_rel_esoteric,shop_rel_motorcycle_repair,amenity_rel_casino,amenity_rel_ice_cream,amenity_rel_gambling,shop_rel_games,shop_rel_glaziery,shop_rel_seafood,shop_rel_e-cigarette,shop_rel_musical_instrument,shop_rel_beverages,amenity_rel_college,shop_rel_department_store,shop_rel_second_hand,shop_rel_pawnbroker,shop_rel_nuts,shop_rel_wholesale,shop_rel_accessories,shop_rel_mobile_phone_accessories,shop_rel_fashion_accessories,shop_rel_erotic,shop_rel_yes,shop_rel_printer_ink,amenity_rel_parcel_locker,shop_rel_garden_centre,shop_rel_party,shop_rel_video_games,shop_rel_curtain,amenity_rel_biergarten,amenity_rel_fountain,amenity_rel_workshop,shop_rel_doors,amenity_rel_bicycle_repair_station,shop_rel_repair,shop_rel_indian_food,shop_rel_leather,shop_rel_appliance,shop_rel_money_lender,shop_rel_nutrition_supplements,shop_rel_window_blind,shop_rel_video,shop_rel_trade,shop_rel_storage_rental,shop_rel_tyres,shop_rel_agrarian,shop_rel_farm,shop_rel_hairdresser;pet,shop_rel_boutique,shop_rel_car_parts,shop_rel_ticket,amenity_rel_car_sharing,amenity_rel_car_rental,shop_rel_craft,shop_rel_baby_goods,amenity_rel_retail,amenity_rel_bicycle_rental,shop_rel_optician;hearing_aids,shop_rel_shutters,shop_rel_doityourself;sewing,shop_rel_spy,amenity_rel_student_accommodation,shop_rel_flooring,amenity_rel_social_facility,amenity_rel_exhibition_centre,shop_rel_energy,amenity_rel_post_depot,shop_rel_weapons,amenity_rel_driving_school,shop_rel_variety,amenity_rel_car_wash,shop_rel_radiotechnics,shop_rel_CCG,amenity_rel_place_of_worship,shop_rel_plant_shop,shop_rel_grocery,shop_rel_lighting,shop_rel_collector,shop_rel_eggs,shop_rel_gold_buyer,shop_rel_fuel,amenity_rel_studio,amenity_rel_conference_centre,shop_rel_clothes;secondhand,shop_rel_gas,amenity_rel_sop,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,shop_rel_hair extensions,shop_rel_signs,shop_rel_haberdashery,amenity_rel_coworking_space,shop_rel_fireplace,shop_rel_outpost,shop_rel_rental,amenity_rel_prep_school,shop_rel_fishing,shop_rel_camera,shop_rel_model
hdbscan_5_5_merged,823,48,-3.6917167023113606,40.47078719590589,-3.6914176,40.4707025099075,8.874790320002594e-06,5408578.486842038,0.0010190845868036308,0.0025848021505635865,0.0010452192533186905,0.0005388314526231764,Yes,0.021,,0.062,,,0.021,0.021,0.104,,0.021,0.021,,0.083,0.021,0.062,0.004098458597380235,,0.021,,0.042,,,,,,,0.125,,,,,,,,,,,,0.021,,,0.021,,,0.021,,,,,,,,,,,,,,,,,,,,,0.021,,,0.062,,,,0.021,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,17,47,-3.6897278282673556,40.48627354423801,-3.6897017,40.4861194,8.339888394126396e-06,5635567.0218681935,0.0008471841179653773,0.0017988355021183085,0.0005553563406584167,0.000747113353124153,Yes,,0.021,0.021,,,0.064,0.021,,,0.043,,,,0.021,0.021,0.0026565730036142822,,,,0.085,,,,,0.085,0.043,0.085,,0.021,,,,,,,,,,0.021,,,0.021,,,0.043,,,,,0.043,,,,0.021,,,,,,,,,,,,,,,0.043,,,0.043,0.021,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,18,13,-3.6853757298094383,40.48510987193417,-3.6853156,40.4850821,1.1509228287090126e-06,11295283.81549445,0.0004383577530834114,0.0007524513365411086,0.00030917188362206556,0.00034793675458184186,Yes,0.077,,,,,0.154,,,,0.077,,,,,,0.0015106416448484189,,,,0.077,,,,,0.077,,0.154,,0.077,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,19,25,-3.6931952099432284,40.48764389171697,-3.6929428,40.4879375,1.270926956999296e-05,1967068.1987126856,0.0013175814718367745,0.002381995933827324,0.0008841576186360893,0.0010946412712580101,Yes,0.04,,,,,0.2,,,,,,0.08,0.08,,0.04,0.002926535363577357,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,0.04,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,20,7,-3.6870004653934716,40.4844843035098,-3.6870451,40.4844368,6.717553584328021e-07,10420460.234706461,0.0003390681533259474,0.000596119234190608,0.00023781166353943698,0.0003028905833246817,Yes,,,0.143,,,0.286,,0.143,,,,,,,0.143,0.0017410059079712359,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,21,7,-3.717259125274581,40.44723676868005,-3.7172055,40.4474125,1.931906535547131e-06,3623363.693429168,0.0006011359898534394,0.001353331538508455,0.00032928626812776156,0.0006136808788578609,Yes,0.143,,,,,,,,,,,0.286,0.143,,0.143,0.002472226372357493,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,841,18,-3.714071038232097,40.44619797340416,-3.7141621,40.44616925,1.1530223100024831e-06,15611146.327221747,0.00044186812206339974,0.0007207771757816597,0.00035193332626492834,0.00032204869559302656,Yes,,,0.111,,,,0.056,,,,0.167,0.056,0.056,,,0.00186805008991466,,,,,,,,,,,0.056,,,,,,,,,,,,0.056,,,0.056,,,,,0.111,,,,,,,0.056,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,22,38,-3.700167529027999,40.47679549257918,-3.6993586,40.47653208999136,4.562409321327712e-05,832893.2658970979,0.004318423257306598,0.009133317418784584,0.005157898166085087,0.0006918733886593721,Yes,0.026,,0.079,,,0.053,0.053,,,0.026,,,0.026,0.026,,0.0024753992525951654,,,,0.053,,,,,0.079,0.053,0.026,,,,,,,,,,,,,0.026,,,,,,,,,,0.053,,,,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,23,26,-3.726579248934042,40.449153964602004,-3.7262114454309128,40.44904914239204,5.530514990002063e-05,470118.96807082515,0.002316353699362318,0.006071393271497211,0.002113610522535697,0.0015305001721221578,Yes,,,,,,0.115,,,,,,,0.115,,,0.007077511706410157,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,24,7,-3.7058200285714284,40.476596571428566,-3.7057914,40.4765749,1.0534243999955279e-07,66449951.2260179,0.00017311492408062545,0.00031678658012469183,0.00018830487979632247,5.8222595375528507e-05,Yes,,,0.143,,,0.143,,,,0.143,,,,,,0.002147447254056192,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,25,12,-3.6928194416666664,40.41014595000001,-3.69282505,40.4101451,2.6809502000031776e-07,44760249.556242324,0.00021016783255000426,0.0004959862272058077,9.191508271531188e-05,0.00022491693096228423,Yes,,,,,,0.25,0.167,,,,,,0.167,,,0.0011274582856859359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,915,5,-3.69665046,40.41101282,-3.6966965,40.4110325,7.109089000018531e-08,70332499.70547515,0.00016148229985648302,0.0002991081309487169,0.00017611151694309942,4.895105310433382e-05,Yes,,,,,,,,,,,,,,,,0.001079822278522455,,0.2,,0.2,,,,,0.2,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,26,57,-3.699246666990432,40.41242144094919,-3.7006769,40.4132638,3.17298794999982e-05,1796414.0078125172,0.003079106083288382,0.005563928112238517,0.003082791227229099,0.0013817769364507892,Yes,,,,0.018,,0.211,0.035,0.035,,,,0.018,,,,0.0003117185518075966,,0.053,,,,,,,,,0.018,,,,,,,,,,,,,,0.018,0.018,,,,,,,,,,0.018,,,,,,,0.053,,,,,0.018,,0.018,,,,,0.018,0.018,,0.018,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,27,19,-3.695631952631579,40.411371510526315,-3.69567,40.4114175,2.968368000000017e-07,64008236.17556816,0.0002517778930914712,0.0005203142883596385,7.562473396852987e-05,0.0002754446336477199,Yes,,,,,,0.263,,0.105,,0.053,,,,,,0.0010463501042293774,,,0.053,,,,,,0.053,,,0.105,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,0.053,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,911,96,-3.6962701264203037,40.41293043557903,-3.69623065,40.412786749999995,4.0338338299966885e-06,23798699.70996768,0.0007805834994861228,0.0015420864707469378,0.0007046651820399244,0.0004535033700926957,Yes,,0.01,0.01,,,0.208,,0.198,,0.01,,,0.062,0.01,,0.0016844919425722598,,0.031,0.073,0.01,,,0.01,,0.073,0.01,0.021,,,,0.01,,0.01,,0.021,,,,,,,,,,0.01,0.021,,0.01,,0.01,0.01,,,0.01,,0.01,,,,,,,,0.021,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,904,21,-3.693733486029514,40.412372500371816,-3.6937533,40.41240468712329,5.584864600002212e-07,37601627.7995203,0.00025456772111553174,0.00046570123578060484,0.0001841722347827601,0.00020258347505859475,Yes,0.048,,,,,0.095,0.095,0.048,,0.048,0.048,,0.095,0.048,,0.0011042534898370365,,,0.143,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,0.048,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,28,14,-3.694600485714286,40.41106599285714,-3.69463,40.41102105,3.1902145999602134e-07,43884195.12648021,0.00027643141613458843,0.00044192903143607816,0.00027230775881375945,0.00011346369755657337,Yes,,,0.071,,,0.286,,0.071,,,,,,,,0.0007355532777106816,,,0.071,0.143,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,29,9,-3.695651711111111,40.415857111111116,-3.695638,40.4158696,4.171993699990356e-07,21572419.920051184,0.00018255534296925186,0.00042998067427428213,0.00014315398426120623,0.00019142164306052028,No,,,,,,0.333,0.111,,,,,,,,,0.001093625816464833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,30,10,-3.697054332715262,40.41692860736684,-3.697133229947247,40.41687555,3.6924659973118886e-07,27082172.204916686,0.0003329852326682405,0.0004900276405514288,0.00033347394144815173,0.0001352928346055315,No,,,,,,0.3,,,,,,,0.1,,,0.0014604114748657795,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,31,344,-3.6566404704116935,40.43129934731499,-3.64767805,40.433492099999995,0.0015870061732229765,216760.3414556268,0.017154884875627326,0.04181775327090589,0.018538539005064875,0.006056817293799349,Yes,0.012,0.012,0.029,0.009,0.003,0.081,0.032,0.078,0.009,0.038,0.049,0.012,0.035,,0.006,0.0012483877561982328,0.02,0.102,0.017,0.017,,,0.006,,0.003,0.012,0.009,0.006,0.017,,,,,,0.012,,0.015,,0.012,0.003,0.009,,0.003,0.035,0.006,0.003,,0.003,0.003,0.009,0.003,0.029,0.032,0.015,0.006,0.003,,,,0.003,,,0.006,0.012,,,,,0.006,0.003,0.058,,,0.015,,,,,,0.003,,,,,,,,,,,,,,0.003,,,,0.006,,,,,,,,0.003,,,,,,,,,,,0.003,,,0.003,,,,0.003,,,0.003,,,,,,,,,,,,,,,0.003,,,0.003,,0.003,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,32,5,-3.6921838200000003,40.41890476,-3.6920892,40.4189415,2.943875199998481e-07,16984415.6437154,0.000217201333594932,0.000533791787120048,0.00024484431298280675,0.00014134285408166537,No,,,,,,0.4,,,,,,0.2,,,,0.0023113661685243113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,902,59,-3.7026660237288134,40.40404708305085,-3.7025484,40.4042641,7.660324049986746e-06,7702024.0416725045,0.0009784049033426713,0.0022763898496961196,0.0009208441719034022,0.0005595188678154971,Yes,,,0.017,,,0.017,0.051,,,0.051,0.017,0.017,0.068,,,0.0009703770224594362,,0.051,,,,,,,0.085,0.051,0.051,,0.034,,,,,,,,0.017,,0.034,0.017,,0.017,,,0.017,0.068,,0.068,,,,0.051,,0.017,,,,,,,,,,0.017,,,,,,,0.017,,,,,,0.017,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,0.017,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,33,20,-3.701304895,40.40558054,-3.7013195000000003,40.4055574,1.0120327199943483e-06,19762206.897926867,0.00033211743788334015,0.0005635742636242172,0.00028902386142841044,0.00022174863111181067,Yes,,,0.1,,,0.1,0.05,0.05,,0.05,,,,,,0.0011106286218736715,0.05,,,0.05,,,,,,,0.1,,0.05,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.05,,,,,0.05,,,,,,0.05,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,891,11,-3.6962145454545454,40.40321096363637,-3.6961257,40.4033328,4.139067100030298e-07,26576036.90435335,0.00026512120224288997,0.0005861983210220857,0.00021751619109488157,0.00019070099524329538,Yes,,,,,,0.091,0.091,0.182,,0.091,,,0.091,,,0.0013530490936686163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,34,34,-3.6946226039215695,40.4044635117647,-3.6955097500000003,40.4043879,5.507162340000771e-06,6173778.418159948,0.0015177606828234358,0.0027332988172308927,0.0016675728233260982,0.0003053877754447577,Yes,,,0.029,,,0.088,,,,0.029,,,0.029,0.029,,0.0015346332481314682,,,,0.088,,,,,0.118,0.088,0.059,,,,,0.029,,,0.059,,,0.029,,0.029,,0.029,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,0.029,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,0.029,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,35,73,-3.709285970612362,40.41581824761883,-3.7085646007290074,40.4158841,1.3728930319963942e-05,5317238.728631826,0.0022705081577463473,0.004241891507376983,0.002545323447542624,0.0004628736127839785,Yes,,,,,,0.192,0.041,0.055,,0.027,0.041,0.014,0.082,,,0.00018397678268400374,0.027,0.041,,,,0.014,,,0.014,0.014,,,0.014,,0.027,,,,0.027,,0.014,,,,,,0.014,,,,,,,,,,,,,,,0.014,,,,,0.014,0.055,,,,,,,0.014,0.055,,0.014,,,,,,,,,0.014,,,0.027,,,,0.014,,,,0.014,,,,,,,,0.014,0.014,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,36,60,-3.707011411666667,40.41740712333334,-3.70731075,40.4174137,4.596349999986517e-06,13053836.196150424,0.0009384442543674625,0.0023477309842385866,0.0010982567957285333,0.0002905880516964499,Yes,,,,,,0.033,0.067,0.017,,0.033,0.033,,0.067,,0.017,0.0008129691601522738,0.017,0.05,0.083,,0.017,,,,0.017,0.017,0.017,,,,0.017,,,,,,,,,,,0.017,0.017,,,,,,,,0.017,,0.033,0.017,,,,,,,,,0.017,0.033,,,,,,,0.183,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,0.017,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,37,7,-3.7070092142857147,40.41659415714285,-3.7070404,40.4165825,2.470495999975406e-08,283343911.5088503,8.677533570738005e-05,0.0001138335528583277,5.601184641468676e-05,6.964762035049625e-05,Yes,,,,,,0.429,,0.143,,,,,0.143,,,0.0007512741591320891,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
