,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_gift,shop_rel_clothes,shop_rel_convenience,shop_rel_confectionery,shop_rel_optician,shop_rel_deli,shop_rel_fashion_accessories,shop_rel_books,amenity_rel_restaurant,amenity_rel_fast_food,amenity_rel_car_rental,amenity_rel_cafe,amenity_rel_post_box,amenity_rel_bar,amenity_rel_atm,amenity_rel_pharmacy,amenity_rel_pub,amenity_rel_college,shop_rel_doors,amenity_rel_hospital,shop_rel_supermarket,shop_rel_hairdresser,shop_rel_bicycle,shop_rel_chemist,shop_rel_motorcycle,shop_rel_car_repair,shop_rel_florist,shop_rel_herbalist,shop_rel_car,shop_rel_variety_store,amenity_rel_community_centre,amenity_rel_school,amenity_rel_bank,amenity_rel_clinic,amenity_rel_veterinary,amenity_rel_dentist,amenity_rel_library,amenity_rel_charging_station,shop_rel_car_parts,amenity_rel_post_office,shop_rel_bakery,shop_rel_kiosk,shop_rel_hardware,shop_rel_seafood,shop_rel_sports,shop_rel_mall,amenity_rel_cinema,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_paint,amenity_rel_language_school,shop_rel_butcher,shop_rel_wholesale,shop_rel_doityourself,amenity_rel_theatre,shop_rel_computer,shop_rel_laundry,shop_rel_ticket,amenity_rel_university,amenity_rel_events_venue,amenity_rel_doctors,amenity_rel_conference_centre,shop_rel_e-cigarette,shop_rel_pawnbroker,amenity_rel_taxi,shop_rel_lottery,shop_rel_stationery,shop_rel_shoes,shop_rel_tattoo,shop_rel_dry_cleaning,shop_rel_pet,shop_rel_furniture,shop_rel_electronics,shop_rel_vacant,shop_rel_beauty,shop_rel_sewing,shop_rel_hairdresser_supply,shop_rel_perfumery,shop_rel_toys,shop_rel_grocery,shop_rel_tobacco,shop_rel_bed,shop_rel_photo,shop_rel_musical_instrument,shop_rel_travel_agency,shop_rel_interior_decoration,shop_rel_coffee,shop_rel_fuel,shop_rel_games,shop_rel_kitchen,shop_rel_baby_goods,shop_rel_tyres,shop_rel_pet_grooming,amenity_rel_marketplace,shop_rel_pastry,shop_rel_locksmith,shop_rel_department_store,shop_rel_radiotechnics,shop_rel_motorcycle_repair,shop_rel_jewelry,shop_rel_electrical,shop_rel_party,shop_rel_funeral_directors,shop_rel_tattoo;hairdresser,amenity_rel_biergarten,amenity_rel_post_depot,shop_rel_copyshop,shop_rel_watches,shop_rel_cosmetics,shop_rel_video_games,shop_rel_mobile_phone_accessories,shop_rel_yes,shop_rel_carpet,shop_rel_general,amenity_rel_arts_centre,shop_rel_estate_agent,shop_rel_telecommunication,shop_rel_fabric,shop_rel_tailor,shop_rel_storage_rental,shop_rel_antiques,shop_rel_massage,shop_rel_craft,shop_rel_newsagent,shop_rel_second_hand,shop_rel_lighting,shop_rel_hearing_aids,shop_rel_printer_ink,shop_rel_appliance,shop_rel_glaziery,shop_rel_repair,shop_rel_wine,shop_rel_boutique,shop_rel_windows,shop_rel_farm,shop_rel_medical_supply,shop_rel_fireplace,shop_rel_hifi,shop_rel_bookmaker,shop_rel_houseware,shop_rel_bag,shop_rel_video,amenity_rel_money_transfer,shop_rel_frame,shop_rel_anime,shop_rel_design,shop_rel_flooring,shop_rel_window_blind,shop_rel_psychic,shop_rel_art,shop_rel_hvac,shop_rel_household_linen,shop_rel_spices,shop_rel_health_food,shop_rel_trade,shop_rel_frozen_food,amenity_rel_laundry,shop_rel_ice_cream,shop_rel_alcohol,shop_rel_scooter,shop_rel_charity,amenity_rel_training,"shop_rel_bulk,_ecologic_food",shop_rel_tea,shop_rel_furniture;interior_decoration,shop_rel_music,shop_rel_greengrocer;seafood,shop_rel_leather,shop_rel_garden_centre,shop_rel_religion,amenity_rel_bureau_de_change,shop_rel_chocolate,shop_rel_vacuum_cleaner,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Burger King,has_El Jamón,has_Mercadona,has_Carrefour Express,has_Telepizza,has_Supersol,has_McDonald's,has_Lidl,has_ALDI,has_100 Montaditos,has_Starbucks,has_Movistar,has_Vodafone,has_Dia Market,has_Orange,has_Pull & Bear,has_Petit Palace Hotels,has_Carrefour,has_El Corte Inglés,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
182,Seville_hdbscan_5_5,182,5,-5.97156522,37.38908526,-5.9715865,37.389163,1.3346396000071153e-07,37463297.207525864,0.0001986932888781,0.0002450495623385,0.0001087813660515,0.0001682815331526,Yes,,,,,,,,,,,,0.2,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9716269 37.3888481, -5.9717219 37.3892035, -5.9715865 37.3892854, -5.9714167 37.389163, -5.9714741 37.3889263, -5.9716269 37.3888481))",4.0,44.24,20.65,13985.0,90.16,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Seville_hdbscan_5_5,183,19,-5.969982968421053,37.39031707368421,-5.9699096,37.3904822,2.5138983100089563e-06,7557982.725217039,0.0006271785590223,0.001256206855077,0.0005442800634083,0.0004559959277777,Yes,,,,,,,,,,,,0.053,,0.105,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,0.053,,0.105,,,,,0.158,,,0.053,0.053,,,,,,,,,,,,,,,0.053,,,,,,,,,0.053,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9709584 37.3895255, -5.9709588 37.3899023, -5.9700658 37.3906231, -5.9693987 37.3910728, -5.9693341 37.3908013, -5.9699933 37.3900259, -5.9703975 37.3896043, -5.9709584 37.3895255))",43.0,44.24,20.65,13985.0,90.16,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,Seville_hdbscan_5_5,184,6,-6.00355535,37.37600345,-6.00357535,37.3760498,8.099852000100887e-08,74075427.55009928,0.000126479707741,0.0002752413577217,7.648221470831797e-05,0.0001237042272258,Yes,,,0.167,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0034369 37.375755, -6.0035895 37.3759498, -6.0036533 37.3760429, -6.0034746 37.3761293, -6.0034369 37.375755))",2.0,44.24,20.65,13985.0,90.16,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,Seville_hdbscan_5_5,185,7,-6.008160585714286,37.382880857142865,-6.0081522,37.3828708,3.3338399999955916e-07,20996808.48513803,0.0002215663588906,0.0004613477251217,0.0001842692473262,0.0001858611375437,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0078337 37.3825553, -6.0080872 37.382802, -6.0082831 37.3830006, -6.0084085 37.3831353, -6.0078337 37.3825553))",0.0,44.24,20.65,13985.0,90.16,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
186,Seville_hdbscan_5_5,186,82,-6.002564197908143,37.3747817883986,-6.002686,37.37476875,1.036899738002999e-05,7908189.8658713745,0.0012138181947595,0.0025226446770545,0.0012515588155907,0.0004690419592896,Yes,,,0.012,0.012,0.012,,,,0.073,0.012,,0.012,,0.11,,0.024,0.061,,,,0.024,0.085,,,0.012,0.012,,0.012,,0.012,,,0.049,,0.012,,,,,,0.012,0.024,,,,,,0.012,0.012,,,,,,,0.012,,,,0.012,,,,,,0.012,0.024,,0.012,,,0.024,0.012,0.061,,,0.012,,,,,,,,,,,,,0.049,,0.012,,,,,,,0.012,0.012,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0034466 37.3737107, -6.004086622243746 37.37434546490241, -6.0049519 37.3755958, -6.0011786 37.3760321, -6.0005286 37.3748064, -6.0004852 37.3744794, -6.0034466 37.3737107))",315.0,44.24,20.65,13985.0,90.16,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
187,Seville_hdbscan_5_5,187,6,-5.996137925140637,37.383271250201766,-5.996116175421912,37.38318705,5.538347264182116e-07,10833556.86055208,0.0003676624084993,0.000528555703898,0.0003292261619053,0.0002038158189405,Yes,,,,,,,,,0.333,,,,,0.167,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9958161 37.3831111, -5.9966499 37.3831399, -5.996247750843824 37.38370630121055, -5.9957194 37.3831533, -5.9958161 37.3831111))",13.0,44.24,20.65,13985.0,90.16,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
188,Seville_hdbscan_5_5,188,9,-6.000594022222222,37.38104974444444,-6.000571,37.3810428,2.273049599991517e-07,39594384.56615108,0.0001775291834981,0.0003716887440668,0.0001577686476231,0.0001373635655316,Yes,,,0.111,,,,,,,,,,,0.222,,0.111,,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0003244 37.3807939, -6.0008467 37.381223, -6.0007783 37.3812291, -6.000571 37.3810428, -6.0004934 37.3809685, -6.0003244 37.3807939))",1.0,44.24,20.65,13985.0,90.16,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
189,Seville_hdbscan_5_5,189,13,-6.001588052592301,37.382044706399206,-6.0015163,37.3819024,9.729463499989732e-07,13361476.714531813,0.0003990106795883,0.0008491362257633,0.0002506506899247,0.0003711527596957,Yes,,0.077,,,,,,0.077,,0.077,,,,0.077,,,,,,,0.154,,,,,0.077,,,,,,0.077,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,0.077,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0012404 37.38127, -6.001666683699931 37.38188128318959, -6.0020046 37.3825285, -6.0016865 37.3823395, -6.0015163 37.3822033, -6.0012315 37.3816555, -6.0012404 37.38127))",13.0,44.24,20.65,13985.0,90.16,912.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
190,Seville_hdbscan_5_5,190,48,-6.001086945833333,37.377554491666665,-6.0012287,37.3775746,4.9496460000070075e-06,9697663.226810977,0.0009089455991918,0.0019502915420123,0.0009148931795475,0.0004905252600672,Yes,,0.146,0.021,,0.021,,0.021,,0.042,0.062,,,,0.125,,0.042,,,,,,0.104,,,0.021,,0.021,0.021,,0.021,0.021,,,,,0.021,,,,,0.021,,,0.021,,,,0.021,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,0.021,0.021,,,,,,0.021,,,,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,0.021,0.042,,,,,,,,,,,0.021,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.002177 37.3766939, -6.0022361 37.376767, -6.002305 37.3769212, -6.0022078 37.3779709, -5.999573 37.3783315, -5.9992825 37.3782945, -5.9994502 37.3781867, -6.0018648 37.3768385, -6.002177 37.3766939))",100.0,44.24,20.65,13985.0,90.16,1297.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
191,Seville_hdbscan_5_5,191,22,-6.000744886363637,37.37909959090909,-6.000818000000001,37.37910595,6.791875199994833e-07,32391643.47427458,0.0002979190268369,0.0004869725242358,0.0002405741905893,0.0002137367155023,Yes,,,,,,,,,0.318,,,,,0.091,,,0.091,,,,,0.045,,,,,0.045,,,,,,0.045,0.091,,,,,,,,,,,,,0.045,,,,0.045,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0008667 37.3786281, -6.0010441 37.3788948, -6.0010722 37.3790874, -6.0010539 37.3792819, -6.0009439 37.3793906, -6.0008138 37.3794993, -6.000475 37.3794112, -6.0003337 37.3792524, -6.0002926 37.3789227, -6.0004228 37.3788538, -6.0008667 37.3786281))",22.0,44.24,20.65,13985.0,90.16,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
192,Seville_hdbscan_5_5,192,10,-5.98056881,37.38764169,-5.98070435,37.387529,8.737049199978772e-07,11445511.83255818,0.0004328968681114,0.0010295056309702,0.0004599618994001,0.000203154322868,Yes,,,,,0.1,,,,,0.1,,0.1,,0.1,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9795737 37.3873778, -5.9809108 37.3875151, -5.9811995 37.3879152, -5.9807032 37.3878678, -5.9795737 37.3873778))",16.0,44.24,20.65,13985.0,90.16,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
193,Seville_hdbscan_5_5,193,5,-5.97904934,37.38714276,-5.9789759,37.3872188,2.345758799978944e-07,21315064.44756759,0.0002360317452219,0.0004368916652915,0.0001645060071851,0.0002041696608206,No,,,,,,,,,,,,,,0.6,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.979224 37.3867423, -5.9792657 37.3873171, -5.9789759 37.3872354, -5.9788576 37.3872002, -5.979224 37.3867423))",5.0,44.24,20.65,13985.0,90.16,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
194,Seville_hdbscan_5_5,194,19,-5.987843463157895,37.396340415789474,-5.9878633,37.3963125,8.522036700029946e-07,22295139.846010327,0.0002664859535032,0.0007985834336834,0.0001561780333989,0.000273198314827,Yes,,,0.105,,,,,,0.105,,,0.158,0.053,0.053,,0.053,,,,,,0.053,0.053,0.053,,,0.053,,,,,,,,,,,,,,0.053,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9878458 37.3960191, -5.9882966 37.3963843, -5.9878613 37.3971388, -5.987627 37.3965203, -5.9875355 37.3960829, -5.9878458 37.3960191))",21.0,44.24,20.65,13985.0,90.16,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
195,Seville_hdbscan_5_5,195,12,-5.999896391666667,37.37512885,-5.999900950000001,37.37518535,4.5348384000166835e-07,26461802.916628413,0.0002306488557146,0.0004970033677656,0.0001541831943844,0.0002206954708045,Yes,,,0.083,,,0.083,0.083,,,0.083,,,,,,0.083,,,,,0.083,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,0.083,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0000997 37.3748125, -6.0000837 37.3750253, -5.999781 37.3755673, -5.9994989 37.3748305, -6.0000997 37.3748125))",12.0,44.24,20.65,13985.0,90.16,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
196,Seville_hdbscan_5_5,196,15,-6.000154562938611,37.38320921293816,-6.000189,37.3832397,4.915924000020603e-07,30513083.603280146,0.0003343702739637,0.0006143071304118,0.0003502625302974,0.0001213693993657,Yes,0.067,,0.067,0.067,,,,,0.067,,,,,0.2,,,0.133,,,,,,,,,,,,,,0.067,,,,,,0.067,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0000419 37.3829754, -6.0004203 37.3831595, -6.0006083 37.3833163, -6.0006978 37.3834109, -5.9998096 37.3832734, -5.9997678 37.3832397, -5.999569 37.3830235, -6.0000419 37.3829754))",11.0,44.24,20.65,13985.0,90.16,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
197,Seville_hdbscan_5_5,197,16,-6.001052444673307,37.38401611391785,-6.0009607,37.384029,6.141329999997871e-07,26052988.522039276,0.0002977126719595,0.0004667497128171,0.0002510173727264,0.0001886130041764,Yes,0.062,0.125,,,,,,,0.188,,,,,0.125,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,0.062,,,,,,,0.062,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0009147 37.3836174, -6.0013957 37.3840749, -6.0014891 37.384181, -6.0012472 37.3843233, -6.0009511 37.384264, -6.0006754 37.3840558, -6.0006191 37.3840022, -6.0009147 37.3836174))",15.0,44.24,20.65,13985.0,90.16,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
198,Seville_hdbscan_5_5,198,16,-5.99931766875,37.37443198125,-5.999293550000001,37.3744563,5.48609600003488e-07,29164637.29380287,0.000251797810764,0.0004594393445585,0.0002383923780208,0.0001462089823623,Yes,,0.062,,,0.062,,,,,0.062,,,,0.062,,,,,,,,,,,,,,,,0.062,,,0.125,,,,,,,,,,,,,,,,,0.062,,0.062,,,,,,,,,,,,,,,,0.062,,,,0.062,,,0.062,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9995867 37.374199, -5.9997761 37.3744624, -5.9993078 37.3748414, -5.9989221 37.374451, -5.9991366 37.3742092, -5.9995867 37.374199))",16.0,44.24,20.65,13985.0,90.16,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
199,Seville_hdbscan_5_5,199,28,-5.999244728571429,37.37975873928571,-5.999313900000001,37.37969065,2.043879630006102e-06,13699436.889009168,0.0005023253233612,0.0010236951294575,0.0003477828446614,0.0004289137670073,Yes,,,,,0.036,,,,0.036,,,,,0.071,,0.036,,,,,,0.107,,,,0.036,,,,0.036,,,,0.071,,0.036,,,,,,0.036,,,0.036,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,0.071,,0.071,,,,,,0.036,,,,,0.036,,,,,,,,,,,,,,0.036,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.998505 37.3790511, -5.9998297 37.3791871, -5.9996862 37.380582, -5.9995631 37.380594, -5.9990787 37.3802586, -5.9986142 37.3793702, -5.998505 37.3790511))",60.0,44.24,20.65,13985.0,90.16,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
200,Seville_hdbscan_5_5,200,15,-6.0020241,37.38486124666667,-6.0020296,37.3848701,3.859312599996278e-07,38867025.179599255,0.0002458211480543,0.0004099484612065,0.0001963633638606,0.0001826208526483,Yes,,0.067,,,,,,,0.267,,,0.2,,0.333,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0019548 37.3845638, -6.0021873 37.3846374, -6.0023146 37.3851505, -6.002252 37.3851252, -6.001759 37.3847919, -6.0016568 37.3847167, -6.0017487 37.3846376, -6.0019548 37.3845638))",9.0,44.24,20.65,13985.0,90.16,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Seville_hdbscan_5_5,201,16,-5.989530462499999,37.402972393750005,-5.98946935,37.40303085,2.54625559999638e-06,6283736.793754227,0.0005136461373829,0.001069754965025,0.0004431663159512,0.0003883256163783,Yes,,,0.062,,,,,,0.062,0.062,,0.125,,0.188,,0.062,,,,,,,,,,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9889996 37.4020602, -5.990597 37.4030553, -5.9894925 37.4036542, -5.9891053 37.4032859, -5.9889996 37.4020602))",59.0,44.24,20.65,13985.0,90.16,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
202,Seville_hdbscan_5_5,202,16,-6.003723725,37.377298087499994,-6.00371045,37.37731045,6.699630800026415e-07,23881913.01517229,0.0003446389019898,0.0005482263203126,0.0002841282423923,0.0002260368495267,Yes,,0.062,,,,,,,,,,0.062,,0.062,,0.062,,,,,,,,,,,,,,0.062,,,0.062,0.125,,,,,,,0.062,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,0.062,0.062,,,,,0.062,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0041235 37.3769601, -6.0041598 37.3772843, -6.0039082 37.3774316, -6.0036243 37.3775857, -6.0034828 37.3776535, -6.0031936 37.3774378, -6.0039268 37.3769979, -6.0041235 37.3769601))",15.0,44.24,20.65,13985.0,90.16,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
203,Seville_hdbscan_5_5,203,7,-6.006399914285714,37.37801814285715,-6.0063872,37.3780499,1.7714784000025852e-07,39515017.5129981,0.0001944842188388,0.000336906791759,9.74863423192372e-05,0.0002005061014899,Yes,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,0.143,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0063198 37.3776909, -6.0063872 37.3777593, -6.0065975 37.3781977, -6.0062709 37.3782333, -6.0063198 37.3776909))",5.0,44.24,20.65,13985.0,90.16,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
